Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
anggrek_1.jpg,anggrek,441.3271407480315,672.9164858329717,349.14899114173227,576.2338644677291,0.6122315773412157,0.5682944703060414,0.6343527402382878,0.5635262184711324,6.987819881889764,9.61721123442247,5.836737204724409,8.964349928699857,4.751723953811491,4.9298663535784675,4.662403575083165,4.925083020364859,0.1752250955673786,0.16727015721995983,0.1770845108462678,0.16778975662235535,0.41859896747051184,0.4089867445528765,0.4208141048566074,0.4096214796886942,0.9757816670327066,0.9630314266467891,0.9808409685834049,0.968342960329156
anggrek_2.jpg,anggrek,191.43343996062993,286.2201624403249,120.36232775590551,250.65918531837065,0.3012812908562268,0.24378430834228698,0.33586084952445827,0.2559760516089339,7.409940944881889,9.469340938681878,5.79933562992126,8.897389794779588,7.8801391651175905,8.095151759172266,7.6860548823935675,8.061569180715765,0.0008519605662258199,0.0006593082192302397,0.0009914362480092148,0.0006757606050397171,0.029188363541415265,0.025676997862488515,0.031487080652375744,0.02599539584310493,0.9825220784701599,0.9737393386451705,0.9889600736407297,0.9770019471294279
anggrek_3.jpg,anggrek,448.2855561023622,638.7235414470831,336.9683809055118,514.4678529357059,0.7187912356274858,0.6957797720697457,0.7253767756540839,0.7030217817916116,4.329601377952756,5.83693967387935,3.6359498031496065,5.212350424700849,3.5044542142292654,3.6555823671928076,3.476126461587231,3.6171252812666514,0.3662261915588285,0.3603403788740742,0.3675726999891499,0.3602844984225524,0.605166251173038,0.6002835820460811,0.6062777416243729,0.6002370351973897,0.9628721428987709,0.9473420814512321,0.9720916417591743,0.9575860219047644
anggrek_4.jpg,anggrek,539.8357529527559,830.7131254262509,502.1491141732283,902.8780457560915,0.5004855940490598,0.4511452490189404,0.5153307235801999,0.4485947985359918,10.272022637795276,13.59761919523839,9.644685039370078,14.46214892429785,5.623298476779129,5.824149604361497,5.569562392501902,5.859514624455912,0.10089375464395461,0.09628881226886393,0.10141984749301533,0.09544060721204708,0.3176377726970686,0.3103043864802171,0.31846482928734116,0.3089346325876189,0.9622162191202855,0.9418505597218855,0.9648838393267402,0.9367967071062869
anggrek_5.jpg,anggrek,634.7185654527559,818.9892739785481,322.47969980314963,759.498666997334,0.5958892676636789,0.5889505365121803,0.7219369011959612,0.5507060715699854,7.530327263779529,8.87246574493149,4.652805118110237,8.875565751131504,5.788550808850957,5.863339599381179,5.444189306295111,5.943145648563286,0.010545810886543647,0.010635738984913396,0.013803835285893233,0.00961258510030195,0.10269279861092329,0.10312971921281176,0.11748972417149184,0.09804379174788147,0.9415952499858106,0.9249405919249196,0.9705213328605528,0.9303938476974843
anggrek_6.jpg,anggrek,233.087906003937,456.9636059272118,354.9138164370079,463.3065906131812,0.7193258990500837,0.639065521440721,0.6723189646887915,0.6395169255578365,3.7051550196850394,6.406100812201625,5.038447342519685,6.357864715729432,3.9144269326103664,4.170135016969902,4.038080488982488,4.162850513197695,0.25163847929014216,0.24355496717689445,0.2480920695483969,0.24330486400448278,0.5016358034372568,0.4935128845095075,0.498088415392686,0.4932594287030738,0.9881080135130161,0.9767321927090713,0.9819099130483935,0.976409218749202
anggrek_7.jpg,anggrek,381.2914000984252,632.2486204972411,408.90508120078744,676.4373488746978,0.6251421554076744,0.5595954012968489,0.6263294274739615,0.5510796010625097,6.493663877952756,8.995349990699983,6.355499507874016,9.341558683117366,5.547805845786902,5.7658780384497685,5.531807234248462,5.797616247039518,0.023249386159416848,0.020020668040592077,0.022742333448534085,0.019957841453285986,0.1524774939439157,0.14149440992700762,0.15080561477787915,0.14127222463487288,0.9674662728589102,0.9463367557779495,0.9653055210905186,0.9425871265013815
anggrek_8.jpg,anggrek,822.6173720472441,978.8431396862795,323.91996801181097,1017.8686837373675,0.3753184977759231,0.2815576629530485,0.46287236302218926,0.27118777805346955,11.94820374015748,14.460970921941843,6.56748277559055,14.648521297042594,7.212373795748454,7.482033902018069,6.786320734362577,7.504128119183251,0.001953965089570804,0.0013529300417147554,0.0030628889993131545,0.0013332813571200954,0.044203677330860204,0.036782197347558714,0.05534337358088278,0.036514125446463805,0.9249942265824412,0.9109565065313668,0.9704281019689953,0.9074048058766336
anggrek_9.jpg,anggrek,316.4105561023623,397.97674995349996,126.98714320866145,406.15971231942456,0.2957606715464414,0.2302663883934268,0.3648778186256633,0.2135214250012541,9.280511811023624,11.1997643995288,5.894500492125985,11.550747101494201,7.962391868768262,8.169085408405575,7.610446074152012,8.21525945509423,0.0007723355900813367,0.0005586334565315916,0.0010073544317010512,0.0005092436249724628,0.027790926398400913,0.02363542799552383,0.03173884735936469,0.02256642694297134,0.97062423049494,0.9630844725975142,0.9882056552399046,0.9623273992719367
anggrek_10.jpg,anggrek,471.57984744094483,716.5964411928825,322.22748523622056,601.2164424328848,0.28587941280250795,0.22617253450388414,0.33175913404866475,0.23751881497226154,9.787647637795276,12.90743381486763,8.070497047244096,12.051088102176205,7.600897567396908,7.861019224755758,7.443985841079874,7.8172616043659815,0.0009136201133730393,0.0006755876243477951,0.0010867618170783222,0.0007133685294712646,0.030226149496305997,0.025992068489210225,0.03296607069516053,0.026708959722745933,0.9561806591358938,0.9333913005086095,0.9701864653847508,0.9441087713363502
anggrek_11.jpg,anggrek,266.39468503936996,367.50492900985796,191.14843750000006,402.8654597309195,0.8229987617594995,0.8092331503464856,0.8346651923850494,0.8115833095553773,4.531373031496062,5.665881331762662,3.6559424212598435,5.753921507843017,2.0961239537616607,2.166619059453962,2.050738745198642,2.159365558530437,0.6109438218632296,0.6042995730978747,0.6153774267387402,0.6055503945591559,0.7816289540845002,0.7773670774466042,0.7844599586586559,0.778171185896237,0.9654332950613155,0.95261666959546,0.9751974886292168,0.9480575478580996
anggrek_12.jpg,anggrek,177.56280757874015,404.3503007006014,254.43251722440942,345.8132556265113,0.4030408636542985,0.27260811688985365,0.32738950514167076,0.28394208665769843,6.180548720472441,10.088040176080352,7.714505413385827,9.421786843573688,7.223436298833034,7.654206091700685,7.429120265444913,7.601426189198369,0.004155569285259664,0.00341902872410122,0.0037710201763176965,0.003485045844169437,0.06446370517787249,0.058472461245454854,0.06140863275075986,0.059034276858190085,0.9838254654709265,0.9633020940585686,0.9770368782472676,0.9686157020470065
anggrek_13.jpg,anggrek,209.08692175196856,273.9253518507037,128.2566437007874,319.8113956227912,0.3372702642598343,0.2972077346509594,0.3941897083126944,0.2798751412542049,6.771961122047246,7.889515779031557,4.975762795275591,8.637113274226547,7.5164417487751205,7.6602394675797125,7.244435460214803,7.732005994837046,0.0010592242864173231,0.0008931858027396379,0.0013600331155740437,0.0008608403353578978,0.03254572608526845,0.02988621425908002,0.036878626812478305,0.029340080697876376,0.9808183183381484,0.9747904648213357,0.9881969567259452,0.9705714225895675
anggrek_14.jpg,anggrek,420.5145792322835,547.0544981089963,246.86970964566927,524.4550189100378,0.5073975979497787,0.4658280026725022,0.5683144646913615,0.4616491286804979,7.839382381889763,9.666935333870669,5.5642224409448815,9.621489242978484,5.71343442199388,5.870192303261145,5.502917801783724,5.894600914296279,0.0919472472489867,0.08810125940668526,0.09391411263291277,0.08828552036172829,0.3032280449578942,0.2968185631100003,0.3064540954742044,0.29712879423194294,0.9729309932668495,0.9646530640015739,0.9840835616630359,0.9661129469161075
anggrek_15.jpg,anggrek,406.0077509842521,484.4255068510137,144.4562623031496,508.87246574493156,0.33567194166248515,0.280457676413877,0.39785342511929334,0.260588569354635,8.85679133858268,10.024738049476099,5.008058562992126,10.563457126914255,7.8158750395892564,7.955491320903583,7.437358402049359,8.019752027656452,0.0007984843240194297,0.0006309105556396989,0.001074058300460351,0.0005925126860483743,0.028257464925563115,0.025117932949183915,0.03277282869177378,0.024341583474547714,0.9624713637723992,0.955164561110164,0.986625579896952,0.9529014497670649
anggrek_16.jpg,anggrek,367.7278543307086,454.1910843821688,201.77312992125985,565.504557009114,0.2842204004962981,0.22114652138615648,0.31467114246502653,0.2174165234277242,10.32935531496063,12.030256060512123,7.553641732283465,13.363568727137455,8.442602273969918,8.61841314461999,8.219809242644171,8.673668018140082,0.00044117568703887406,0.0003257053448200765,0.0005354019497101494,0.0003268662374636424,0.021004182608206252,0.01804730852011115,0.023138754281727212,0.018079442399135056,0.9661314856047424,0.9580800683287461,0.9814196223062704,0.9478108242478737
