Filename,Class,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
Image_1,anggrek,1185.0711550245096,1567.5509727028063,923.3809895833335,1585.7249980776628,0.6865036894426455,0.6355844962952686,0.6869970432799851,0.6191257948560636,11.15984987745098,13.757570165321027,9.478201593137257,14.583191080353712,4.932821442044082,5.123553541201215,4.90963048429687,5.185085735600281,0.16849956601915433,0.16293013331015585,0.16949096374629055,0.16254744762202927,0.41048698641875886,0.4036460495411244,0.4116928026408654,0.4031717346516609,0.9333651998233966,0.9119892553712255,0.9480666447230298,0.9109688678150972
Image_2,anggrek,869.6505667892159,1174.3074356016916,647.6152267156864,1088.1116493656286,0.5086026322032331,0.41952338327241384,0.5003343077983944,0.3950171128059107,11.338710171568628,14.175978469819302,9.425337009803924,14.154186851211076,7.023146524742969,7.330329433889285,6.987235649259731,7.404488282148237,0.0368876173348667,0.03473222699517722,0.037961380022482345,0.03525591331284909,0.19206149362864672,0.18636584181436583,0.19483680356257732,0.18776558074591063,0.9488091260687127,0.9309854257238951,0.961866836426686,0.9360515527943644
Image_3,anggrek,1513.2158241421566,2016.2456901191845,1350.6075520833335,2289.0146866589776,0.7015368455206638,0.647138574724019,0.6965782782700392,0.629977099264813,11.995143995098038,15.121968473663975,11.178507965686277,16.953756247597077,4.815439425580372,5.0191567785642075,4.822727212499926,5.087798294880895,0.13937886145333978,0.13410162092744907,0.1406754110263706,0.13211434267806677,0.37333478468171133,0.36619888165783504,0.37506720867915205,0.3634753673607976,0.9347971142090237,0.9132366823182884,0.9418140415665518,0.9014992744972389
Image_4,anggrek,1125.7469975490196,1455.0869357939255,690.1198376225491,1342.7565244136872,0.6071807569457242,0.5561849744320833,0.643364030943911,0.5242104494938378,10.105422794117647,12.271341791618608,7.4255055147058835,12.38254517493272,5.538042071390014,5.72612113059636,5.403808151435481,5.80930357045923,0.04405110372024882,0.04062565792206322,0.05046485851013584,0.038306251418102726,0.20988354799804776,0.20155807580462565,0.22464384814665153,0.19571982888328593,0.9137284613275941,0.8887394536863595,0.9470968950689743,0.897328604733476
Image_5,anggrek,437.00436580882354,757.151910803537,527.0284620098039,714.2976239907728,0.7246598994887234,0.669282787453463,0.7094489874442594,0.6558219719638083,6.280376838235294,9.217977700884273,7.134405637254902,9.262606689734717,4.5345677450644,4.771085163207296,4.611430859433149,4.807913494870897,0.24201678588820258,0.23603533116015318,0.23957626806227628,0.2358531957882699,0.49195201583914927,0.485834674719861,0.4894652879033163,0.4856471927112005,0.9615621872859322,0.9335699985615693,0.9536583533791356,0.9373298917798191
Image_6,anggrek,936.8592524509803,1503.9854825067282,1039.9127910539216,1508.2702499038833,0.5858686064730525,0.5016228920949063,0.5720498820377351,0.481426988650412,9.83624387254902,13.74489811610919,10.450566789215689,14.353325643983084,6.062039741701107,6.363849677946474,6.112410548831699,6.4230191703848725,0.028810533217767803,0.023336719071613683,0.028177829435906576,0.022591932094848326,0.16973665843820482,0.15276360519316662,0.1678625313639306,0.15030612793511888,0.9364335958926628,0.8981316322398182,0.9294766918347451,0.897841428882112
Image_7,anggrek,2163.277680759804,2691.729826989619,1095.4618259803922,2611.505174932718,0.507053297367988,0.4178812097259894,0.5186372847932976,0.39500148805332563,19.043030024509804,23.361660899653977,12.838480392156862,23.523475586312955,7.018484557262714,7.357286215284354,6.906253982244814,7.423150143014166,0.05430166559098365,0.050886916382824395,0.06079370823515144,0.05114516680287841,0.2330271777947449,0.22558128553322945,0.24656380155073745,0.226152972129217,0.8823966072231985,0.8535991132702619,0.940396708820519,0.8579614805086353
Image_8,anggrek,1447.264675245098,1732.7666282199157,797.75078125,1781.6829373317955,0.4176934034992707,0.33210199419532777,0.4341377519690648,0.30187751309072786,17.84047181372549,21.22103806228374,12.973851102941177,22.390449826989617,7.998759951589098,8.31726881794233,7.860421153047973,8.426630026826851,0.02036126171612181,0.01910902076671484,0.023693188495335325,0.018932930921047277,0.142692893011957,0.13823538174691324,0.1539259188549327,0.13759698732547626,0.8840582641773014,0.8612343503523661,0.9361576199621263,0.8573183122784422
Image_9,anggrek,1277.467034313726,1818.5606612841216,1029.1289062500002,1663.1377316416758,0.4368577633185958,0.3353509727776918,0.42656282220160324,0.3126983363604655,14.703308823529417,18.796416762783547,12.860860906862747,18.85171856978085,7.743747077752559,8.114475428261121,7.732483662650788,8.175806049920062,0.007999184508362173,0.006436077331626954,0.008403389185311841,0.00672203649233777,0.08943816024696714,0.08022516644811,0.0916700015561898,0.08198802651813111,0.8878431118516145,0.8404457977656514,0.9095650074061112,0.8540811637220143
Image_10,anggrek,792.3641850490199,1052.2270972702809,595.0929993872551,1025.0217147251058,0.890157202814797,0.8750670468155716,0.8937360518798881,0.8726731690333175,5.909865196078433,7.346205305651674,4.742264093137256,7.3840984236831995,1.8978827440983865,1.9559704936365283,1.8705881576403953,1.9624966346885189,0.5772193233456261,0.5727781702864415,0.5793840537828379,0.5732149230155911,0.759749513554057,0.7568210952969279,0.7611728146635545,0.7571095845487568,0.9454301408493535,0.9277420278412665,0.9590069859071435,0.9296102612099152
Image_11,anggrek,840.6271905637257,1579.1433141099578,1191.6342218137256,1514.5741637831602,0.5509173651714923,0.44534431944329067,0.5152871950428703,0.4288487422397694,10.910370710784314,16.733041138023836,13.608088235294119,17.085659361783932,6.914037035484945,7.338408047352621,7.088510764225287,7.393123946391064,0.02564916438389083,0.02124952597860729,0.023683931027316724,0.02162049121674286,0.16015356500525,0.14577217148210178,0.1538958447370062,0.14703908057636533,0.9466621711399107,0.8999026952232898,0.9243518829591084,0.9039957165721461
Image_12,anggrek,1144.4029411764707,1297.3616762783545,709.5846047794118,1543.5640292195308,0.5404383005008524,0.45213619743243183,0.5461060889399091,0.4281350591578774,11.498590686274511,12.864390618992696,8.56784620098039,14.990895809304114,6.711826804607649,7.000826912220749,6.6302383288811795,7.097595180740824,0.020008422663834232,0.01836673884486211,0.021774150491998264,0.017333592305683154,0.14145113171634305,0.1355239419617881,0.14756066715760763,0.13165710123530425,0.9236232959758068,0.9135593598732451,0.9526039452573619,0.8971550912567419
Image_13,anggrek,1366.4850643382351,1752.3151864667432,856.2446384803923,1631.213517877739,0.6200978917656946,0.5546292354433542,0.6222781493132036,0.5388390710563954,12.521737132352941,15.439923106497499,9.471262254901962,15.28853517877739,5.880463482637069,6.123578390443278,5.826064408955918,6.171414417880042,0.08962553359416299,0.08642978075595974,0.09148805635152349,0.08659848480481214,0.29937523877930017,0.2939894228640883,0.3024699263588423,0.29427620495855955,0.9145440884943865,0.8904286947274755,0.9463748968727015,0.8980014599181995
Image_14,anggrek,1780.5597732843135,2023.3671203383317,847.0435355392158,2112.3541099577087,0.45570909985006436,0.3596926701583484,0.4586119359602031,0.324508430427024,16.55830269607843,18.754217608612073,10.556832107843137,20.005259515570934,7.46485157873045,7.778225188974671,7.3416128798175535,7.9050910634019775,0.015151165496931768,0.014098162286678548,0.018103538433985735,0.013499692559023745,0.1230900706675066,0.11873568244920542,0.13454939031443336,0.11618817736337783,0.8636017955270348,0.845205988440198,0.9350841978946511,0.8383968111160883
Image_15,anggrek,1812.6923253676468,2136.9446059208,1074.3181525735295,2349.675893886966,0.4334298949346917,0.3582386635857098,0.44052745286091155,0.326546702556219,20.416191789215688,23.437739331026528,14.855223651960785,25.96058439061899,7.7194614199870015,7.9848156013327465,7.600394826573643,8.110281683563171,0.03826832643338049,0.03636383309232053,0.043088394159172545,0.0347445773747151,0.19562291898798692,0.1906930336753824,0.20757744135423903,0.18639897364179636,0.8802227607464219,0.858802957343654,0.9290429842232327,0.8447487634916933
Image_16,anggrek,852.3992953431373,1575.5549865436371,1269.9564338235296,1685.7752402921956,0.5745826721840968,0.49692506895725364,0.554012020298229,0.47584990855322795,11.580147058823531,17.912449058054598,14.88517156862745,18.84476739715494,6.102454815748269,6.4344408560630875,6.221110623746375,6.492885195695971,0.14370914176169472,0.13066219673295743,0.13609673746087744,0.1288384964171796,0.3790898861242472,0.36147226274357125,0.36891291311212926,0.35894079792798644,0.9514361302605736,0.910009467656282,0.9275945743320082,0.9037145019784436
Image_17,anggrek,1474.884849877451,1809.4411072664361,970.5122702205882,1952.5711341791616,0.41112291430156034,0.3337450404827552,0.4145121589208367,0.29965954602406975,18.215272671568627,21.36581314878893,14.012484681372548,23.506559015763163,7.919834685695767,8.191587437749934,7.8167996328119695,8.331629388531997,0.02934185082341377,0.027554614267927883,0.03224342026466683,0.026623275435570925,0.17129463162461855,0.16599582605574117,0.17956452952815272,0.16316640412649575,0.8879019848616965,0.8625856706188758,0.9263167619725261,0.8517131570970962
Image_18,anggrek,1072.2690410539217,1343.90091503268,866.0928615196078,1599.902545174933,0.5469779936309548,0.46119869465348834,0.5445252585280457,0.43429290854904257,11.413036151960783,14.0721722414456,10.407843137254904,16.17237985390235,6.730635206352453,7.035969945111108,6.722239529184766,7.1379098028640104,0.024948360409382815,0.02217161275769929,0.026053797315973726,0.020999544699411003,0.15795049987063295,0.1489013524374419,0.16141188715820692,0.14491219651710135,0.9295134303670047,0.9117950687682004,0.9430761418799252,0.8949927529659978
Image_19,anggrek,986.3327512254904,1294.1386236063054,828.9787990196078,1420.860761245675,0.5784236833983508,0.4829563276161392,0.5656662901487531,0.46300984185626853,10.230116421568628,12.817224144559784,9.200367647058822,13.928104575163399,6.479443790768912,6.81424677529511,6.502893308730227,6.891604946870645,0.02521024241258621,0.021297198412877905,0.025062899532706778,0.02089524281688009,0.15877733595380106,0.14593559679830656,0.15831266384186318,0.14455186894979977,0.9266522694289567,0.9039328373239016,0.9383366597442188,0.8945261268718584
Image_20,anggrek,1043.5426011029413,1368.3711803152635,837.5768229166665,1444.487812379854,0.7390692655155393,0.6921398112670863,0.7522721580736391,0.6818019041288622,9.271951593137256,11.523506343713958,7.920235906862746,12.365182622068437,4.1164341337046615,4.282074718054677,4.051046925256647,4.32088259303951,0.2147997064821449,0.20514088956115278,0.22224035043800763,0.20549036139502733,0.4634648923943915,0.4529248166761817,0.4714237482753787,0.45331044703936324,0.947141442620541,0.930829689683598,0.9575785934968485,0.9269820413730471
Image_21,anggrek,684.3723345588235,1101.2209611687815,797.7966452205883,1100.3343637062671,0.6288443571968833,0.5534021903030086,0.6428154519058801,0.5502018116562342,7.0227941176470585,9.944775086505192,7.716038602941176,10.254332948865823,5.378788216716833,5.635612909656725,5.339759574658931,5.648229348073596,0.03988952930044184,0.03327111161959565,0.042272176834217905,0.03414764800040679,0.19972363230334522,0.1824037050599457,0.2056019864549414,0.18479082228402682,0.9395827817211564,0.9030136644902923,0.9295703393297204,0.9030916735390788
Image_22,anggrek,1042.4512408088237,1154.5289196462895,650.064705882353,1392.6742791234142,0.6142085312989285,0.5377135827234067,0.6278218239068949,0.5197462801254338,9.735033700980395,10.99904652056901,7.345894607843137,12.546635909265667,5.854127049938012,6.1012340215478575,5.765693218895635,6.1704891934729815,0.031532758678302825,0.02796320121161218,0.03401494678466516,0.026948368274645498,0.17757465663292954,0.1672220117437061,0.1844314148529614,0.16415958173267103,0.9343193479373828,0.9274258952061138,0.9590437972910438,0.9124559122560507
Image_23,anggrek,1411.6637101715685,1889.940699730873,1380.1399969362744,2255.4453210303727,0.49433939534902227,0.4031218205993449,0.4774193480033936,0.3691403351624279,14.06098345588235,17.939869281045755,14.192723651960783,20.739992310649754,7.143367910736318,7.473338930745715,7.202968132716471,7.616722129309045,0.03875116414998137,0.03579832948052837,0.039063704042240355,0.033683264931817995,0.1968531537719967,0.18920446474787103,0.19764539974975476,0.183530010984084,0.9153719911665001,0.8868131469916488,0.9172915831708746,0.8649217964769452
Image_24,anggrek,495.0008425245098,762.935194156094,689.2285539215686,1001.3063283352557,0.661993122824457,0.5760117904283555,0.6312284431648628,0.5467295998751366,5.538893995098039,7.573379469434835,6.8444546568627445,9.302791234140717,5.313679079569584,5.608812578609268,5.4403672328812345,5.70890367798906,0.030826387035072143,0.023839305883151148,0.027882715538344628,0.02199500496733209,0.17557444869647787,0.15439982475103767,0.1669811831864436,0.14830713053434785,0.9510744618472328,0.9248020042266479,0.931904550777692,0.9013070652224443
Image_25,anggrek,586.1020833333333,1653.0600538254512,1375.5052389705888,1516.695271049596,0.8527992962713585,0.7981882604795925,0.8243511275718511,0.7967248296671166,4.974325980392157,10.81411764705882,9.144393382352945,10.252333717800845,2.7741062704789288,2.9883562905379577,2.8871148258161443,2.984632583754459,0.3981956825124351,0.3879567498437962,0.3935902969729944,0.3890716952238372,0.6310274815825655,0.622861742157757,0.6273677525765844,0.6237561183858938,0.9638433064657466,0.898280148515705,0.9152008303914166,0.9066712565214599
Image_26,anggrek,816.2875459558823,1105.2235294117647,599.4245404411764,1017.5818223760093,0.49617807377471945,0.4032544251195901,0.49267836068608917,0.3816310902023393,11.605346200980392,14.572487504805846,9.696844362745098,14.477354863514034,7.249338260345807,7.577502459492992,7.2025498195775235,7.641877321015839,0.026256293825166404,0.02434132248251013,0.027465841079940708,0.024738670026212085,0.16203793946223335,0.1560170583061677,0.16572821449572403,0.1572853140830767,0.947642032577189,0.9292073121164488,0.9615304616448712,0.9348213174139989
Image_27,anggrek,1627.1792738970587,2004.5854209919262,953.9624540441177,1943.6312187620142,0.4380307408626386,0.351403898142285,0.4371442698536612,0.3195519109730224,18.29125306372549,21.81021145713187,13.357552083333335,22.305882352941175,7.631317465293536,7.949392630982294,7.543106542264891,8.03804844468082,0.03026518907147341,0.028437849636692245,0.03394951338953168,0.028062479503565364,0.17396893133968896,0.16863525620905093,0.18425393724295738,0.16751859450092507,0.8851386435606006,0.8585416705746207,0.9326534896903035,0.8628417871855197
Image_28,anggrek,1361.0986060049017,1794.3692579777012,936.7757352941176,1654.918861976163,0.7942288072329929,0.7596420129896777,0.7992061351814486,0.7538888878966076,10.075015318627447,12.532210688196848,7.614920343137255,12.199569396386007,3.3883552460017707,3.519624447783744,3.3458400583279246,3.5362683809612965,0.3334871380551874,0.32674632206788834,0.33658892580565447,0.3274095575874242,0.5774834526245644,0.5716172863620277,0.5801628442132902,0.5721971317539298,0.9300140940415632,0.9079377982697853,0.9518466075636075,0.9150924630250877
Image_29,anggrek,1155.1960631127454,1538.3409150326797,779.5250459558824,1414.0454286812765,0.7376356203709376,0.6885384262662945,0.7416808668026352,0.6801712616554038,9.809206495098042,12.402491349480968,7.527711397058825,12.002153018069974,4.28080683723879,4.468513931466589,4.239251836363637,4.489632513137227,0.24492394576023205,0.23859668571562015,0.2478856377636457,0.23900173904662994,0.49489791448361553,0.4884635971243099,0.49788114823082597,0.48887804107633015,0.9253976593651316,0.9008846107150225,0.9496684591327992,0.9088929756981659
Image_30,anggrek,890.8840073529414,1638.3207227989237,1154.411917892157,1397.7629680891964,0.6041940653962663,0.4750887594530683,0.5284444608855412,0.4483028485925268,9.528890931372551,15.144713571703193,11.822457107843135,14.367843137254905,6.352497889282166,6.826675224393499,6.622958307306378,6.893645040477587,0.030829352320546784,0.02414725073209207,0.026523186882749426,0.0245672428653635,0.17558289301793265,0.1553938568029382,0.16285940833353604,0.15673941069610892,0.9457605962491366,0.9003902527419623,0.9297797440938514,0.9150157137748552
Image_31,anggrek,927.9776194852941,1352.6358477508652,915.835186887255,1470.4962091503269,0.4864910018274562,0.40743674841525396,0.49061034121509717,0.3816773773532269,13.266620710784313,17.572441368704347,13.392325367647059,19.13365628604383,7.342974219532,7.662271972858981,7.342345937949977,7.758240214519714,0.02752990405864782,0.024932561323750768,0.02882815116462869,0.024496161340956467,0.16592137914882404,0.15790047917517783,0.1697885483907224,0.1565124957981198,0.9383636036152765,0.9100075094732843,0.9390957771265444,0.9021658805458741
Image_32,anggrek,647.9447610294119,1374.754740484429,1074.6215839460785,1253.513787004998,0.49040186951591397,0.3858493545026874,0.4689147462944151,0.36662471878512637,10.088909313725491,16.53162629757786,13.64103860294118,16.239569396386003,7.4179475337015965,7.859787959406323,7.560052797395215,7.901613975794952,0.012416848575367649,0.009675978466862996,0.011289907981230179,0.009901787337878056,0.11143091391246708,0.09836655156537204,0.10625397866070795,0.09950772501609137,0.9468155938593484,0.8873030293889937,0.9119075467127643,0.8972418278487428
Image_33,anggrek,1452.390073529412,1707.8505959246445,830.7298713235296,1792.8675278738942,0.490023973870809,0.3985007693149425,0.49372852130675526,0.3725937448255583,14.317922794117646,16.787404844290656,10.406219362745102,17.730365244136866,7.313881431713533,7.634657005651093,7.232992686402523,7.718529251836282,0.015399667636470948,0.013956285526475855,0.01726229164977113,0.013471661581082359,0.12409539732186262,0.11813672386889632,0.13138604054377745,0.11606748718345875,0.891426131875037,0.8724788494172822,0.9378510536706091,0.86613080570506
Image_34,anggrek,1217.5117953431375,1658.5667666282197,984.756587009804,1635.7562937331795,0.6025747242400363,0.5261022596386613,0.6065969557721642,0.510910049422427,11.657107843137258,14.859054209919263,10.250122549019608,15.247043444828915,6.035211413087779,6.312800510402992,5.991977464893419,6.346767148100324,0.03989278051954929,0.035304093167372264,0.041197584270285165,0.03484416052087735,0.19973177143246212,0.18789383483066247,0.20297188049157244,0.18666590615556272,0.9289915765435397,0.9034456169720484,0.9425611835063686,0.904773480943618
Image_35,anggrek,472.31743259803926,712.013902345252,563.9466605392157,794.8791695501732,0.5791884856950696,0.4821465183658405,0.5622224449611363,0.45917559563229676,5.721200980392156,7.604490580545944,6.270281862745098,8.43687812379854,5.687001264054105,5.9774756422278434,5.737524059896272,6.04651922184765,0.017140143195375577,0.01217659620165018,0.016035649740709704,0.011388950483511132,0.13092036967323142,0.11034761529661699,0.12663194597221392,0.10671902587407332,0.947342135809142,0.9208595628686959,0.9371261533485201,0.9116490282589358
Image_36,anggrek,994.0023897058825,1367.2325105728564,704.8249080882354,1167.7799154171475,0.49427008112637033,0.38861982464916756,0.49146395223688566,0.36650675837914537,10.310232843137257,13.44544405997693,8.615962009803923,12.746128412149176,7.1660442824180794,7.541101828177492,7.128123511956686,7.5875010471241,0.0077373808817146695,0.0061981457165869855,0.008239727320922246,0.006283298190253329,0.08796238333352882,0.07872830314814988,0.09077294377138072,0.07926725799630847,0.8966393859337839,0.8581843700736894,0.9267014418027344,0.8788726620460358
Image_37,anggrek,1025.60703125,1312.7297808535177,710.6759650735295,1372.2026297577856,0.4176583236596936,0.319007824531082,0.4114597916744167,0.28514849407441456,14.57342218137255,17.701806997308726,11.522594975490195,18.656485966935797,8.077420363602647,8.431299921279722,8.000721515538567,8.536554130466644,0.009180668028259863,0.008198455123506308,0.009839647433153714,0.007895398111600822,0.09581580260197095,0.09054532082612722,0.0991949970167534,0.08885605275725915,0.9084505881846819,0.8829313553800407,0.9365450070907675,0.8776264495609988
Image_38,anggrek,895.4249387254902,1128.7950788158405,520.3984987745098,1031.0168089196468,0.8846231648112789,0.8669669668365773,0.8911704705064497,0.861130697427,6.021354166666666,7.363752402921955,4.129136029411765,7.056424452133797,2.0387091058382865,2.1066735238479404,1.9976162542079892,2.117622649262106,0.5792806596180329,0.5760671643015489,0.5826466863002288,0.5760550407297584,0.7611048939653672,0.7589908855194171,0.763312967465003,0.7589828988388068,0.9225434422454027,0.9025995954160347,0.9549524858531694,0.9110365945012898
Image_39,anggrek,590.2556678921569,831.2937178008457,542.6481924019607,870.2913341022681,0.7037507506372446,0.6467531873061685,0.6920340142291255,0.6302135325563415,7.349540441176471,9.502683583237214,7.139797794117648,10.363767781622451,4.724771263668774,4.9448477555537185,4.762028231645494,5.022481409527593,0.2317316898755137,0.22671049247465067,0.23078943964610973,0.2266996025099623,0.48138517828814975,0.47614125264951646,0.480405495020727,0.4761298168671673,0.9343681035706063,0.9077978535918123,0.939661689165126,0.9034724703358121
Image_40,anggrek,957.0528186274511,1275.8226374471355,857.518305759804,1426.4655286428292,0.7655072070223969,0.720652258528574,0.7627272523174002,0.7078232593040484,7.985386029411767,9.992971933871587,7.267846200980394,11.135394079200307,4.050671279585103,4.2088131020619395,4.05195173770637,4.258948532266761,0.2225455593063666,0.21839631656176944,0.22263581296106075,0.21760686253076586,0.4717473468991284,0.4673289168902021,0.47184299609198477,0.46648350724411025,0.9474799012186949,0.9301579587434108,0.9529542302369776,0.9219111078948673
Image_41,anggrek,1816.9121783088235,2306.3316262975777,1204.0142310049018,2276.3349019607845,0.6240859605664995,0.551853193800054,0.6240523484418693,0.5363131934166743,15.48325674019608,18.783360246059207,11.651822916666667,19.167720107650904,5.591952539569103,5.837384568851968,5.545105246926368,5.882495274902762,0.09264209153330448,0.08636488524139933,0.09805591317792438,0.08550750146226255,0.30437163391700034,0.29387903164635504,0.3131388081632878,0.2924166572927448,0.9238281019664283,0.9033283570201307,0.9495238459439919,0.9045860444693922
Image_42,anggrek,1510.5796109068629,1824.9251980007684,786.6484375000001,1758.9885121107268,0.4073758068522856,0.31555189296562525,0.40440749449752705,0.28015780707832827,17.82492340686275,20.8877662437524,12.325398284313728,21.508496732026146,8.034587754580016,8.36502391935415,7.922394785725022,8.469993747831506,0.015159691997969536,0.014045720740595876,0.017705039288712584,0.01410510002585289,0.12312470100661986,0.11851464357030264,0.13306028441542045,0.1187648939116812,0.8735221404796475,0.8472815290825625,0.9341543543139552,0.8527991318489817
Image_43,anggrek,765.5265165441177,1088.6109342560555,771.5562346813726,1251.666989619377,0.7134359601625307,0.6635882513906008,0.7065474255548292,0.6500435405893829,8.436014093137254,11.108589004229144,8.648391544117649,12.302437524029223,4.618186986490007,4.812396127897422,4.6456840659736525,4.8603924175641815,0.22844727501141393,0.22321283060178104,0.2276064123661873,0.22345894491531001,0.47796158319619575,0.4724540513126975,0.47708113813709646,0.4727144433115092,0.9463818877624619,0.9239015312187242,0.9459751414649995,0.9125032083430298
Image_44,anggrek,818.1890625000001,1271.054271434064,848.9573835784315,1364.3013610149942,0.7649606601914937,0.717823020849466,0.7521243352952812,0.7047120336771041,8.122549019607845,11.316139946174552,8.466421568627453,12.392864282968091,3.820756055952951,3.993286901272101,3.848994100257684,4.045441578325651,0.34455611238109296,0.33801640849991016,0.3438708693208442,0.33735913537528295,0.5869890223684707,0.581391785717609,0.5864050386216375,0.5808262523124131,0.9399275335124057,0.9068754586937818,0.9376810127855463,0.9000436556460909
Image_45,anggrek,956.0004595588235,1214.7905420991929,749.3050091911766,1352.0617762399079,0.4910508017680312,0.40510511332785126,0.49195296416828943,0.3778563138992199,12.510508578431374,15.066989619377164,10.692693014705885,16.58898885044214,7.391252803345363,7.696322784167043,7.34309118826034,7.7972106234788665,0.016887962754897453,0.015579345417822769,0.01789665976014334,0.014795016319544682,0.12995369465658702,0.12481724807823144,0.13377839795775454,0.12163476608085651,0.9305852992154794,0.9119158514459954,0.9455904193320865,0.9019622261245657
Image_46,anggrek,1092.0058670343137,1597.4170396001539,920.0135263480392,1473.4812302960404,0.4452702995348942,0.3514272183101258,0.4352502263547822,0.32503198744416806,14.471645220588234,19.037247212610538,13.335554534313724,19.135271049596312,7.810795732058093,8.174904294591405,7.814698732792078,8.250140576746652,0.014880202607620862,0.013024735259159334,0.015370956239036667,0.013129143568683325,0.12198443592369013,0.11412596224855821,0.12397966058606817,0.1145824749631606,0.9181743188018281,0.8803671813208279,0.9310506512331497,0.8896496588635947
Image_47,anggrek,825.357705269608,1075.2229450211457,655.6612591911766,1227.73261053441,0.446317605163124,0.3561873382191701,0.448462233403887,0.32673115991642554,12.72792585784314,15.680461361014995,11.242447916666668,17.439738562091506,7.932147307419511,8.260260746420649,7.873476101856446,8.365687828706507,0.008202935511769816,0.0071606372670967216,0.008667213472207207,0.00678116756619648,0.09057005858323056,0.0846205487284071,0.09309787039566055,0.08234784493960046,0.9315498931150047,0.910894046081274,0.9456203444606418,0.8982547855943588
Image_48,anggrek,901.0217218137257,1159.5861745482507,678.424111519608,1225.6427527873896,0.4224659681050962,0.32409400325190113,0.4125836707728114,0.28419813760661705,12.75232843137255,15.461883890811228,10.652849264705884,16.677062668204538,8.011518459586286,8.355023112611729,7.964855838493505,8.494196979022242,0.004799854670153909,0.004033200373499621,0.004946229576102042,0.0037367723442363354,0.0692809834669941,0.06350748281501653,0.07032943605704543,0.06112914480210185,0.9005539616163156,0.8722440159304268,0.9252060795341598,0.8649658898464848
Image_49,anggrek,940.4121783088237,1281.8166551326412,651.6504595588236,1086.9098039215687,0.5098198348381404,0.4066603807409924,0.5061363099455002,0.38201685647201616,10.089537377450982,13.167981545559401,8.48498774509804,12.521614763552481,7.076357388570037,7.452269592458817,7.0467505490822,7.503622699594855,0.009080568729387437,0.007502812229821406,0.009770214252405929,0.00753283268302006,0.09529201818299074,0.08661877527315545,0.09884439413748222,0.08679189295677368,0.9022992982320467,0.8671679751915565,0.9323049910398952,0.8873656148682829
Image_50,anggrek,1067.0981464460785,1160.8767858515953,553.1796415441177,1344.3809304113804,0.47645968447380405,0.38231054460325076,0.480137852078919,0.34938052411328974,12.763679534313727,14.286981930026911,8.836320465686274,15.993694732795081,7.457632096975622,7.770837401225926,7.3530097868589674,7.884941860783142,0.008408227412345915,0.007339173396326285,0.009565513226583524,0.006695310072827105,0.09169638712809745,0.08566897569322447,0.09780344179313694,0.081824874413757,0.9043357780225125,0.8959518357170652,0.9503292602460158,0.8795051927218117
Image_51,anggrek,648.921737132353,793.3987697039602,411.18088235294124,836.8611918492888,0.49025618578997504,0.3862213991264118,0.5030313849254999,0.3641029928226217,9.724647671568627,11.601460976547482,7.656066176470589,12.419577085736258,7.495087769936347,7.848169894959246,7.383066803022221,7.924481951279044,0.005181793013429329,0.003913539538588727,0.0055739677103608005,0.0037551710880430605,0.0719846720728054,0.06255828912773052,0.07465900957259479,0.06127945078117999,0.9211016487872173,0.9036456074591113,0.9499813791985625,0.8983671858425016
Image_52,anggrek,890.4143535539215,1148.225451749327,678.5388939950981,1203.8194232987314,0.46778988842261504,0.3820993414383086,0.479598358235046,0.3519655743733453,12.527742034313725,15.205690119184927,10.621124387254902,16.43949250288351,7.7642300306281395,8.070630981241468,7.670555278917522,8.183024471258186,0.010359186497343268,0.009207798319665592,0.011115685110594485,0.008854302717687175,0.10178008890418237,0.09595727340679075,0.10543094949109813,0.09409730451871177,0.9273452362153851,0.9064273510557576,0.9446838783731129,0.901896705607522
